TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	23/05/04
TIME	09:19:56
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-550, Rev. 1.00
RESOLUTION	
DELTAX	-0.5
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
FIRSTX	700.0000
LASTX	300.0000
NPOINTS	801
FIRSTY	0.02429
MAXY	0.09553
MINY	0.01790
XYDATA
700.0000	0.02429
699.5000	0.02398
699.0000	0.02354
698.5000	0.02356
698.0000	0.02358
697.5000	0.02365
697.0000	0.02362
696.5000	0.02362
696.0000	0.02363
695.5000	0.0237
695.0000	0.02383
694.5000	0.02383
694.0000	0.02383
693.5000	0.02382
693.0000	0.02386
692.5000	0.02387
692.0000	0.02409
691.5000	0.02415
691.0000	0.02436
690.5000	0.02431
690.0000	0.02441
689.5000	0.02446
689.0000	0.02459
688.5000	0.02448
688.0000	0.02435
687.5000	0.02426
687.0000	0.02417
686.5000	0.02401
686.0000	0.0238
685.5000	0.02364
685.0000	0.02343
684.5000	0.02326
684.0000	0.0231
683.5000	0.02296
683.0000	0.02268
682.5000	0.02242
682.0000	0.0223
681.5000	0.02212
681.0000	0.02199
680.5000	0.02177
680.0000	0.02106
679.5000	0.02076
679.0000	0.0203
678.5000	0.02009
678.0000	0.02
677.5000	0.02014
677.0000	0.02018
676.5000	0.02019
676.0000	0.02027
675.5000	0.02023
675.0000	0.02029
674.5000	0.02019
674.0000	0.0203
673.5000	0.02026
673.0000	0.02033
672.5000	0.02036
672.0000	0.02035
671.5000	0.02023
671.0000	0.02015
670.5000	0.02015
670.0000	0.02017
669.5000	0.02025
669.0000	0.0203
668.5000	0.02029
668.0000	0.02031
667.5000	0.02032
667.0000	0.02031
666.5000	0.02039
666.0000	0.0204
665.5000	0.02043
665.0000	0.02043
664.5000	0.02048
664.0000	0.02057
663.5000	0.02052
663.0000	0.02053
662.5000	0.02049
662.0000	0.02051
661.5000	0.02063
661.0000	0.02076
660.5000	0.02078
660.0000	0.0208
659.5000	0.02082
659.0000	0.02088
658.5000	0.02089
658.0000	0.02099
657.5000	0.02106
657.0000	0.02118
656.5000	0.02118
656.0000	0.02132
655.5000	0.0213
655.0000	0.02139
654.5000	0.02145
654.0000	0.02154
653.5000	0.02157
653.0000	0.02153
652.5000	0.02154
652.0000	0.02164
651.5000	0.02175
651.0000	0.02199
650.5000	0.02206
650.0000	0.02217
649.5000	0.02219
649.0000	0.02229
648.5000	0.02229
648.0000	0.0224
647.5000	0.02246
647.0000	0.0226
646.5000	0.02268
646.0000	0.02283
645.5000	0.02303
645.0000	0.02313
644.5000	0.02318
644.0000	0.02333
643.5000	0.02342
643.0000	0.02354
642.5000	0.02364
642.0000	0.02375
641.5000	0.02378
641.0000	0.0239
640.5000	0.02399
640.0000	0.02408
639.5000	0.0243
639.0000	0.02449
638.5000	0.02467
638.0000	0.02483
637.5000	0.02493
637.0000	0.02513
636.5000	0.02525
636.0000	0.02547
635.5000	0.02563
635.0000	0.02582
634.5000	0.02585
634.0000	0.02594
633.5000	0.02613
633.0000	0.02636
632.5000	0.02655
632.0000	0.02666
631.5000	0.02682
631.0000	0.02707
630.5000	0.02723
630.0000	0.02746
629.5000	0.02757
629.0000	0.0278
628.5000	0.02793
628.0000	0.02819
627.5000	0.0284
627.0000	0.02872
626.5000	0.02891
626.0000	0.02923
625.5000	0.02937
625.0000	0.02958
624.5000	0.02976
624.0000	0.03001
623.5000	0.03021
623.0000	0.03043
622.5000	0.03069
622.0000	0.03104
621.5000	0.0312
621.0000	0.03155
620.5000	0.03173
620.0000	0.032
619.5000	0.0321
619.0000	0.03235
618.5000	0.03259
618.0000	0.03288
617.5000	0.03306
617.0000	0.03334
616.5000	0.03358
616.0000	0.03385
615.5000	0.03403
615.0000	0.03427
614.5000	0.03448
614.0000	0.03487
613.5000	0.03514
613.0000	0.03552
612.5000	0.03576
612.0000	0.03615
611.5000	0.03633
611.0000	0.03665
610.5000	0.03687
610.0000	0.03727
609.5000	0.03749
609.0000	0.03784
608.5000	0.03804
608.0000	0.03837
607.5000	0.03865
607.0000	0.03903
606.5000	0.03927
